awesome-hacking,jekil,Awesome hacking is an awesome collection of hacking tools.,https://github.com/jekil/awesome-hacking,518,2312,137,511,2016-11-03,2023-03-16
scylla-cluster-tests,scylladb,Tests for Scylla Clusters,https://github.com/scylladb/scylla-cluster-tests,61,44,24,6768,2015-12-29,2023-03-20
multicloud-operators-subscription,stolostron,Fork of https://github.com/open-cluster-management-io/multicloud-operators-subscription,https://github.com/stolostron/multicloud-operators-subscription,37,41,17,744,2019-09-10,2023-03-20
cluster-node-tuning-operator,openshift,Manage node-level tuning by orchestrating the tuned daemon.,https://github.com/openshift/cluster-node-tuning-operator,69,66,18,609,2018-09-24,2023-03-20
examples,confluentinc,Apache Kafka and Confluent Platform examples and demos,https://github.com/confluentinc/examples,1075,1701,154,7529,2018-04-17,2023-03-17
vm-operator-api,vmware-tanzu,"A client API for the VM Operator project, designed to allow for integration with vSphere 7 with Kubernetes",https://github.com/vmware-tanzu/vm-operator-api,30,60,17,95,2020-03-17,2023-03-07
acebase,appy-one,"A fast, low memory, transactional, index & query enabled NoSQL database engine and server for node.js and browser with realtime data change notifications",https://github.com/appy-one/acebase,20,323,12,959,2018-06-19,2023-02-11
t8c-install,turbonomic,,https://github.com/turbonomic/t8c-install,29,20,27,65,2019-07-06,2023-02-25
nginx-ingress-helm-operator,nginxinc,NGINX Ingress Operator for NGINX and NGINX Plus Ingress Controllers. Based on the Helm chart for NGINX Ingress Controller - https://github.com/nginxinc/helm-charts,https://github.com/nginxinc/nginx-ingress-helm-operator,10,17,13,72,2022-03-07,2023-03-15
pulsar-helm-chart,datastax,Apache Pulsar Helm chart,https://github.com/datastax/pulsar-helm-chart,36,35,13,308,2020-12-23,2023-02-23
chaos-mesh,chaos-mesh,A Chaos Engineering Platform for Kubernetes.,https://github.com/chaos-mesh/chaos-mesh,702,5574,130,1674,2019-09-04,2023-03-20
deppy,operator-framework,Deppy: The dependency resolver for Kubernetes,https://github.com/operator-framework/deppy,17,9,16,78,2022-02-15,2023-03-15
build-blockchain-insurance-app,IBM,Sample insurance application using Hyperledger Fabric,https://github.com/IBM/build-blockchain-insurance-app,495,721,85,143,2017-10-28,2022-12-09
autok3s,cnrancher,Run K3s Everywhere,https://github.com/cnrancher/autok3s,54,448,17,499,2020-07-29,2023-03-16
awesome-runners,jonico,A curated list of awesome self-hosted GitHub Action runners in a large comparison matrix,https://github.com/jonico/awesome-runners,34,508,22,89,2021-02-05,2023-01-23
rhsummitlabs-2018,RedHatOfficial,The documentation repository for all Red Hat Summit 2018 Labs. The full labs agenda is online: https://agenda.summit.redhat.com/?Instructor-led%20Lab=0,https://github.com/RedHatOfficial/rhsummitlabs-2018,91,79,34,474,2018-02-26,2022-08-17
admiralty,admiraltyio,A system of Kubernetes controllers that intelligently schedules workloads across clusters.,https://github.com/admiraltyio/admiralty,77,541,15,247,2018-12-10,2023-03-11
ibm-block-csi-operator,IBM,Operator for IBM block storage CSI driver,https://github.com/IBM/ibm-block-csi-operator,13,15,11,406,2019-09-05,2023-03-20
inletsctl,inlets,Create inlets servers on the top cloud platforms,https://github.com/inlets/inletsctl,59,429,10,199,2019-10-29,2023-02-18
benchmark-operator,cloud-bulldozer,The Chuck Norris of cloud benchmarks,https://github.com/cloud-bulldozer/benchmark-operator,124,255,22,644,2019-02-26,2023-01-27
mongodb-enterprise-kubernetes,mongodb,MongoDB Enterprise Kubernetes Operator,https://github.com/mongodb/mongodb-enterprise-kubernetes,116,287,24,229,2018-05-18,2023-03-17
blockchainbean2,IBM,"This code pattern shows how to model a supply-chain network using the IBM Blockchain Platform and is based on a collaboration with Brooklyn Roasting Company. The story, along with the supply-chain documents that were used to model this network, can be found at: https://www.ibm.com/blockchainbean. Note that the 'view the blockchain' button is being migrated''",https://github.com/IBM/blockchainbean2,81,115,25,196,2019-01-05,2023-01-05
kube-arangodb,arangodb,ArangoDB Kubernetes Operator - Start ArangoDB on Kubernetes in 5min,https://github.com/arangodb/kube-arangodb,69,212,36,2505,2018-02-05,2023-03-18
juju,juju,"Universal Operator Lifecycle Manager (OLM) for Kubernetes operators, and operators for traditional Linux apps, with declarative integration between operators for automated microservice integration.",https://github.com/juju/juju,456,2102,79,78737,2014-06-03,2023-03-21
awesome-lua,uhub,"A curated list of awesome Lua frameworks, libraries and software.",https://github.com/uhub/awesome-lua,49,455,33,101,2015-08-12,2023-03-09
instana-agent-operator,instana,A Kubernetes operator to install and manage the Instana agent.,https://github.com/instana/instana-agent-operator,17,40,47,277,2019-03-11,2023-03-20
spinnaker,spinnaker,"Spinnaker is an open source, multi-cloud continuous delivery platform for releasing software changes with high velocity and confidence.",https://github.com/spinnaker/spinnaker,1191,8841,344,2087,2014-07-02,2023-01-26
cli-manager,openshift,Manage CLI plugins for disconnected environments,https://github.com/openshift/cli-manager,2,0,10,45,2022-11-21,2023-03-14
koku-metrics-operator,project-koku,Operator to obtain OCP usage data and upload it to koku.,https://github.com/project-koku/koku-metrics-operator,6,10,11,137,2020-09-14,2023-03-20
tyk-operator,TykTechnologies,Tyk Operator for Kubernetes,https://github.com/TykTechnologies/tyk-operator,26,159,36,476,2020-08-17,2023-03-16
garden-runc-release,cloudfoundry,,https://github.com/cloudfoundry/garden-runc-release,72,62,51,2974,2015-09-07,2023-03-20
my-review,Zeb-D,"IT Learn Experience: db:mysql hbase redis,deeplearn go ,java:jvm spring,k8s,manage",https://github.com/Zeb-D/my-review,65,271,18,164,2018-06-29,2023-02-22
yugabyte-db,yugabyte,YugabyteDB - the cloud native distributed SQL database for mission-critical applications.,https://github.com/yugabyte/yugabyte-db,899,7619,263,16912,2017-10-05,2023-03-21
tyk-helm-chart,TykTechnologies,"A Helm chart repository to install Tyk Pro (with Dashboard), Tyk Hybrid or Tyk Headless chart.",https://github.com/TykTechnologies/tyk-helm-chart,47,69,41,229,2018-12-23,2023-03-17
ds-operator,ForgeRock,ForgeRock Directory Service Operator,https://github.com/ForgeRock/ds-operator,8,8,10,121,2020-09-21,2023-03-20
mattermost-helm,mattermost,Mattermost Helm charts for Kubernetes,https://github.com/mattermost/mattermost-helm,134,152,41,314,2017-03-23,2023-03-16
awesome-italia-remote,italiaremote,A list of remote-friendly or full-remote companies that targets Italian talents.,https://github.com/italiaremote/awesome-italia-remote,205,1406,37,473,2022-01-24,2023-03-01
postgresdb-operator,kabisa,,https://github.com/kabisa/postgresdb-operator,0,1,26,48,2019-10-21,2023-01-24
cli,civo,Our Command Line Interface (CLI) for interacting with your Civo resources,https://github.com/civo/cli,60,145,13,649,2020-01-21,2023-03-09
newrelic-infra-operator,newrelic,This repository hosts the newrelic kubernetes operator of infrastructure,https://github.com/newrelic/newrelic-infra-operator,4,1,11,134,2021-04-27,2023-03-20
ploigos-github-workflows,ploigos,,https://github.com/ploigos/ploigos-github-workflows,0,0,13,87,2022-05-09,2022-11-14
azurestorageexplorer,sebagomez,"☁💾 Manage your Azure Storage blobs, tables, queues and file shares from this simple and intuitive web application.",https://github.com/sebagomez/azurestorageexplorer,63,112,15,425,2014-02-09,2023-03-09
rm-bucket-operator,EOEPCA,,https://github.com/EOEPCA/rm-bucket-operator,0,0,10,23,2021-03-09,2023-01-26
K8SFramework,TarsCloud,Native Kubernetes  Solution for TARS Services. Operator + CRD is adopted.,https://github.com/TarsCloud/K8SFramework,13,11,18,499,2021-08-15,2023-03-07
cnf-wg,cncf,"The focus of the CNF WG determine Cloud native best practices of networking applications, aka CNFs",https://github.com/cncf/cnf-wg,46,79,30,523,2020-11-18,2023-03-16
kubernetes-hands-on,algolia,Kubernetes Hands-on by Algolia,https://github.com/algolia/kubernetes-hands-on,73,109,58,71,2018-09-28,2022-12-02
terraform-gitops-database-secret,cloud-native-toolkit,Module to store the database credentials in a (sealed) secret in the gitops repository,https://github.com/cloud-native-toolkit/terraform-gitops-database-secret,0,1,18,3,2022-06-13,2022-07-14
keel,keel-hq,"Kubernetes Operator to automate Helm, DaemonSet, StatefulSet & Deployment updates",https://github.com/keel-hq/keel,265,2162,33,1397,2017-06-10,2023-03-07
integration-studio,wso2,WSO2 Integration Studio is a development environment used to design integration scenarios and develop them.,https://github.com/wso2/integration-studio,45,22,95,9360,2020-12-07,2023-03-14
fuse-istio-distributed-tracing-booster,jboss-fuse,,https://github.com/jboss-fuse/fuse-istio-distributed-tracing-booster,8,2,79,20,2018-10-12,2023-03-15
postgres-operator,CrunchyData,"Production PostgreSQL for Kubernetes, from high availability Postgres clusters to full-scale database-as-a-service.",https://github.com/CrunchyData/postgres-operator,500,3208,61,3708,2017-02-27,2023-03-20
log-analytics-prometheus,jfrog,JFrog Prometheus Log Analytics Integration,https://github.com/jfrog/log-analytics-prometheus,34,19,16,126,2020-09-03,2023-01-27
k6-operator,grafana,An operator for running distributed k6 tests.,https://github.com/grafana/k6-operator,82,327,117,143,2020-08-27,2023-03-11
cluster-proportional-autoscaler,kubernetes-sigs,Kubernetes Cluster Proportional Autoscaler Container,https://github.com/kubernetes-sigs/cluster-proportional-autoscaler,112,467,21,142,2016-08-02,2023-03-03
ilogtail,alibaba,Fast and Lightweight Observability Data Collector,https://github.com/alibaba/ilogtail,206,1161,33,352,2021-11-08,2023-03-21
das-schiff,telekom,This is home of Das Schiff - Deutsche Telekom Technik's engine for Kubernetes Cluster as a Service (CaaS) in on-premise environment on top of bare-metal servers and VMs.,https://github.com/telekom/das-schiff,25,289,40,44,2020-06-15,2022-12-07
gateway-operator-docs,Kong,,https://github.com/Kong/gateway-operator-docs,3,3,12,19,2022-09-09,2023-01-25
kf,google,Feels like Cloud Foundry. Runs on Kubernetes.,https://github.com/google/kf,63,379,28,598,2019-04-30,2023-03-15
mina-kubernetes,streemau,Mina tasks to easily deploy Kubernetes resources,https://github.com/streemau/mina-kubernetes,0,5,18,54,2019-05-20,2022-11-03
operator,minio,Simple Kubernetes Operator for MinIO clusters :computer:,https://github.com/minio/operator,385,897,33,937,2018-10-24,2023-03-21
bottlerocket-update-operator,bottlerocket-os,A Kubernetes operator for automated updates to Bottlerocket,https://github.com/bottlerocket-os/bottlerocket-update-operator,28,131,22,651,2020-02-14,2023-03-21
tutorials,v3io,,https://github.com/v3io/tutorials,40,33,10,1284,2018-12-17,2023-02-28
ToolsOfTheTrade,cjbarber,"Tools of The Trade, from Hacker News.",https://github.com/cjbarber/ToolsOfTheTrade,1267,15913,485,648,2014-05-29,2023-03-14
event-sourcing-microservices-example,kbastani,Learn about building microservices with event sourcing using Spring Boot and how to deploy a social network to Kubernetes using Docker Compose or Helm.,https://github.com/kbastani/event-sourcing-microservices-example,159,322,14,155,2017-10-26,2022-11-26
turing,caraml-dev,"Fast, scalable and extensible system to deploy and evaluate ML experiments in production",https://github.com/caraml-dev/turing,21,65,10,291,2020-09-15,2023-03-21
assisted-test-infra,openshift,,https://github.com/openshift/assisted-test-infra,95,37,20,1924,2020-06-26,2023-03-21
awx-resource-go-operator,ansible,,https://github.com/ansible/awx-resource-go-operator,3,1,14,9,2023-01-19,2023-02-21
oauth2-proxy-app,giantswarm,"Giant Swarm app for oauth2-proxy, a reverse proxy that provides authentication with Google, Azure, OpenID Connect and many more identity providers",https://github.com/giantswarm/oauth2-proxy-app,3,2,14,110,2018-06-13,2023-03-15
kube-app-testing,giantswarm,Use KIND to test application deployment using app-operator and chart-operator,https://github.com/giantswarm/kube-app-testing,1,1,16,148,2020-03-25,2023-01-23
trivy-operator-app,giantswarm,A Giant Swam App for deploying the Aqua Security Trivy operator,https://github.com/giantswarm/trivy-operator-app,0,0,10,141,2022-06-09,2023-03-17
kubernetes-image-puller-operator,che-incubator,,https://github.com/che-incubator/kubernetes-image-puller-operator,5,13,11,157,2020-03-04,2023-01-17
tackle,konveyor,The Tackle project repositories contain tools that support the modernization and migration of applications to Kubernetes,https://github.com/konveyor/tackle,20,39,15,28,2021-03-25,2022-09-02
solr-operator,apache,Kubernetes Operator for Apache Solr,https://github.com/apache/solr-operator,98,206,52,289,2019-06-14,2023-03-17
shenyu,apache,"Apache ShenYu is a Java native API Gateway for service proxy, protocol conversion and API governance.",https://github.com/apache/shenyu,2651,7697,299,2811,2018-07-11,2023-03-21
meshery-traefik-mesh,meshery,Meshery adapter for Maesh,https://github.com/meshery/meshery-traefik-mesh,41,27,14,430,2019-09-05,2023-03-20
kubefork-controller,wantedly,,https://github.com/wantedly/kubefork-controller,0,11,20,28,2022-09-07,2023-02-25
logr,go-logr,A simple logging interface for Go,https://github.com/go-logr/logr,70,939,18,240,2017-01-17,2022-12-08
che-dashboard,eclipse-che,,https://github.com/eclipse-che/che-dashboard,49,16,30,1906,2020-02-13,2023-03-20
pipeline,banzaicloud,"Banzai Cloud Pipeline is a solution-oriented application platform which allows enterprises to develop, deploy and securely scale container-based applications in multi- and hybrid-cloud environments.",https://github.com/banzaicloud/pipeline,159,1476,42,5271,2017-10-29,2023-03-07
iris-k3s,kuszewski,,https://github.com/kuszewski/iris-k3s,0,3,11,26,2020-11-19,2022-08-18
awesome-python,uhub,"A curated list of awesome Python frameworks, libraries and software.",https://github.com/uhub/awesome-python,174,839,52,101,2015-08-12,2023-03-14
AspNetCore.Diagnostics.HealthChecks,Xabaril,Enterprise HealthChecks for ASP.NET Core Diagnostics Package,https://github.com/Xabaril/AspNetCore.Diagnostics.HealthChecks,663,3252,86,2107,2018-09-27,2023-03-20
seeder-ccloud,sapcc,,https://github.com/sapcc/seeder-ccloud,0,0,32,126,2021-11-25,2023-01-23
ib-sriov-cni,openshift,InfiniBand SR-IOV CNI,https://github.com/openshift/ib-sriov-cni,15,2,15,129,2020-05-26,2023-03-14
k8sps-docs,percona,Documentation for Percona Operator for MySQL based on Percona Server for MySQL,https://github.com/percona/k8sps-docs,0,0,16,48,2022-07-11,2023-02-09
monocle,change-metrics,Monocle helps teams and individual to better organize daily duties and to detect anomalies in the way changes are produced and reviewed.,https://github.com/change-metrics/monocle,42,263,10,3085,2019-11-29,2023-02-14
prometheus-rules,giantswarm,Giant Swarm Prometheus alerting and recording rules,https://github.com/giantswarm/prometheus-rules,2,10,11,630,2021-06-22,2023-03-21
opentelemetry-helm-charts,open-telemetry,OpenTelemetry Helm Charts,https://github.com/open-telemetry/opentelemetry-helm-charts,265,202,11,365,2020-09-23,2023-03-17
messaging-topology-operator,rabbitmq,RabbitMQ messaging topology operator,https://github.com/rabbitmq/messaging-topology-operator,38,76,12,698,2021-02-16,2023-03-20
awesome-erlang,uhub,"A curated list of awesome Erlang frameworks, libraries and software.",https://github.com/uhub/awesome-erlang,42,298,26,97,2015-08-13,2023-03-04
top-spring-boot-docker,spring-guides,Spring Boot Docker:: Topical guide to using Docker and how to create container images for Spring Boot applications :: spring-boot,https://github.com/spring-guides/top-spring-boot-docker,102,140,22,42,2018-11-08,2023-02-08
sriov-network-operator,k8snetworkplumbingwg,Operator for provisioning and configuring SR-IOV CNI plugin and device plugin,https://github.com/k8snetworkplumbingwg/sriov-network-operator,79,50,11,1361,2020-11-20,2023-03-20
Lets-Study,JoMingyu,Let's Study.,https://github.com/JoMingyu/Lets-Study,74,569,41,750,2018-04-10,2023-03-21
aws-auth-operator,SambaTV,Kubernetes operator managing the aws-auth configmap with custom resources,https://github.com/SambaTV/aws-auth-operator,0,0,10,3,2023-02-08,2023-02-20
aws-customer-security-incidents,ramimac,A repository of breaches of AWS customers,https://github.com/ramimac/aws-customer-security-incidents,18,388,32,95,2021-08-28,2023-03-13
cass-operator,datastax,The DataStax Kubernetes Operator for Apache Cassandra,https://github.com/datastax/cass-operator,79,250,25,404,2020-03-13,2023-02-25
percona-server-mongodb-operator,percona,Percona Operator for MongoDB,https://github.com/percona/percona-server-mongodb-operator,111,231,46,1664,2018-10-03,2023-03-20
prom-label-proxy,prometheus-community,A proxy that enforces a given label in a given PromQL query.,https://github.com/prometheus-community/prom-label-proxy,81,191,15,145,2018-09-25,2023-03-07
dockerfile-varnish,livingdocsIO,"A varnish setup with config hot reloading, ready to use in kubernetes and dockerized environments.",https://github.com/livingdocsIO/dockerfile-varnish,2,4,27,186,2017-04-24,2022-11-11
batch-processing-gateway,apple,The gateway component to make Spark on K8s much easier for Spark users.,https://github.com/apple/batch-processing-gateway,30,143,16,66,2022-08-04,2023-03-08
che-operator,eclipse-che,,https://github.com/eclipse-che/che-operator,77,59,31,1569,2018-11-21,2023-03-20
flink-on-k8s-operator,spotify,Kubernetes operator for managing the lifecycle of Apache Flink and Beam applications.,https://github.com/spotify/flink-on-k8s-operator,64,144,13,682,2021-02-05,2023-03-20
izpbx,ugoviti,izPBX is a Turnkey Cloud Native Telephony System powered by Asterisk Engine and FreePBX Management GUI,https://github.com/ugoviti/izpbx,41,87,10,587,2020-03-23,2023-03-17
prometheus-operator-crd,giantswarm,,https://github.com/giantswarm/prometheus-operator-crd,1,0,12,55,2022-01-12,2023-03-16
manifests,kubeflow,A repository for Kustomize manifests,https://github.com/kubeflow/manifests,662,546,31,903,2019-02-27,2023-03-17
node-observability-operator,openshift,An Operator that will be able to gather debugging/profiling data over a custom period of time which would be helpful to troubleshoot and resolve issues for OpenShift customers.,https://github.com/openshift/node-observability-operator,10,5,12,164,2022-02-24,2023-03-14
node-observability-agent,openshift,CRI-O (container runtime interface) and Kubelet (service on each node) scripts to support node-observability-operator.,https://github.com/openshift/node-observability-agent,7,1,13,94,2022-02-24,2022-12-22
cloud-dataproc,GoogleCloudDataproc,Cloud Dataproc: Samples and Utils,https://github.com/GoogleCloudDataproc/cloud-dataproc,120,178,36,180,2016-11-02,2022-12-20
tackle-pathfinder,konveyor,Tackle Pathfinder application,https://github.com/konveyor/tackle-pathfinder,18,13,10,53,2021-01-27,2023-03-15
cert-manager-operator,openshift,OpenShift Cert-Manager Operator,https://github.com/openshift/cert-manager-operator,15,15,14,253,2021-05-10,2023-03-14
cloudnative-pg,cloudnative-pg,"CloudNativePG is a Kubernetes operator that covers the full lifecycle of a PostgreSQL database cluster with a primary/standby architecture, using native streaming replication",https://github.com/cloudnative-pg/cloudnative-pg,82,1069,15,2114,2022-03-10,2023-03-21
k8up,k8up-io,Kubernetes and OpenShift Backup Operator,https://github.com/k8up-io/k8up,36,394,12,1609,2019-01-17,2023-03-20
website,servicebinding,"Repository hosting the website files (guides, etc)",https://github.com/servicebinding/website,2,0,10,52,2020-10-29,2022-08-08
k8s-image-availability-exporter,deckhouse,Alert if an image used in Kubernetes cannot be pulled from container registry,https://github.com/deckhouse/k8s-image-availability-exporter,18,162,11,56,2020-03-27,2023-03-01
contrail-operator,Juniper,Juniper K8s contrail operator,https://github.com/Juniper/contrail-operator,9,18,124,836,2019-11-06,2022-12-30
cluster-proportional-vertical-autoscaler,kubernetes-sigs,,https://github.com/kubernetes-sigs/cluster-proportional-vertical-autoscaler,29,40,10,125,2017-08-24,2023-03-02
layer-snap,charmed-kubernetes,Forked from https://git.launchpad.net/layer-snap. Charm layer for installing and updating Snap packages.,https://github.com/charmed-kubernetes/layer-snap,0,0,10,153,2019-04-01,2023-03-16
azure-operator,giantswarm,Manages Kubernetes clusters running in in a Giant Swarm installation on Microsoft Azure,https://github.com/giantswarm/azure-operator,7,32,18,1432,2017-08-02,2023-03-17
ingress-node-firewall,openshift,"Ingress node firewall implements Kubernetes operator to provision stateless ingress node level firewall rules, stateless ingress node firewall implementation is done using eBPF XDP kernel plugin",https://github.com/openshift/ingress-node-firewall,13,7,12,523,2022-07-01,2023-03-20
grafana-sysdig-datasource,draios,Sysdig datasource plugin for Grafana (https://grafana.com/),https://github.com/draios/grafana-sysdig-datasource,8,32,85,139,2018-02-11,2023-03-01
kuberay,ray-project,A toolkit to run Ray applications on Kubernetes,https://github.com/ray-project/kuberay,130,301,15,427,2020-10-29,2023-03-21
gatling-operator,st-tech,Automating distributed Gatling load testing using Kubernetes operator,https://github.com/st-tech/gatling-operator,6,47,14,255,2021-10-05,2023-03-07
changelog,halon,Halon MTA changelog,https://github.com/halon/changelog,0,8,19,393,2016-04-01,2023-02-20
awesome-jordan,jordanopensource,Awesome open source projects in Jordan,https://github.com/jordanopensource/awesome-jordan,31,56,19,108,2017-05-23,2022-11-22
submariner,submariner-io,"Connect all your Kubernetes clusters, no matter where they are in the world.",https://github.com/submariner-io/submariner,166,2055,53,1718,2019-03-11,2023-03-21
radondb-mysql-kubernetes,radondb,Open Source，High Availability Cluster，based on MySQL,https://github.com/radondb/radondb-mysql-kubernetes,63,274,11,613,2021-03-09,2023-03-21
prometurbo,turbonomic,,https://github.com/turbonomic/prometurbo,16,7,19,170,2018-05-10,2023-03-16
k8s,coryodaniel,Kubernetes API Client for Elixir,https://github.com/coryodaniel/k8s,43,266,10,765,2019-01-11,2023-03-20
weblogic-logging-exporter,oracle,Export server logs from WebLogic Server in JSON format to Elasticsearch.,https://github.com/oracle/weblogic-logging-exporter,16,20,30,91,2019-01-14,2023-01-06
strimzi-kafka-bridge,strimzi,An HTTP bridge for Apache Kafka®,https://github.com/strimzi/strimzi-kafka-bridge,101,222,22,728,2016-03-21,2023-03-20
ansible-vault,ansible-community,:key: Ansible role for Hashicorp Vault,https://github.com/ansible-community/ansible-vault,181,302,12,607,2016-10-14,2023-03-17
kubebench,kubeflow,Repository for benchmarking,https://github.com/kubeflow/kubebench,36,71,31,108,2018-04-23,2023-01-26
pulumi-kubernetes-operator,pulumi,A Kubernetes Operator that automates the deployment of Pulumi Stacks,https://github.com/pulumi/pulumi-kubernetes-operator,42,146,16,296,2020-06-15,2023-03-16
awesome-k8s-tools,vilaca,List of k8s/container/devops tools.,https://github.com/vilaca/awesome-k8s-tools,41,427,16,351,2022-08-06,2023-03-21
volt-monitoring,VoltDB,Grafana Dashboards for Volt Active Data,https://github.com/VoltDB/volt-monitoring,0,2,10,13,2022-05-17,2022-10-31
intel-device-plugins-for-kubernetes,intel,Collection of Intel device plugins for Kubernetes,https://github.com/intel/intel-device-plugins-for-kubernetes,181,345,31,2003,2018-05-14,2023-03-20
istio-workspace,maistra,Safely develop and test on any Kubernetes cluster without affecting others.,https://github.com/maistra/istio-workspace,14,58,11,792,2019-01-30,2023-03-20
renku-notebooks,SwissDataScienceCenter,An API service to provide jupyter notebooks for the Renku platform.,https://github.com/SwissDataScienceCenter/renku-notebooks,5,7,10,649,2018-05-30,2023-03-20
coherence-demo,coherence-community,The Coherence Demonstration,https://github.com/coherence-community/coherence-demo,10,14,14,113,2016-06-07,2023-03-03
jp-techdocs,Azure,A repository for providing Japanese technical documents by volunteer employees belonging to technical divisions in Microsoft Japan.,https://github.com/Azure/jp-techdocs,3,110,14,31,2022-12-05,2023-03-01
terraform-provider-tanzu-mission-control,vmware,Terraform provider to manage resources of Tanzu Mission Control,https://github.com/vmware/terraform-provider-tanzu-mission-control,18,29,12,243,2021-09-24,2023-03-20
aks-app-routing-operator,Azure,Kubernetes operator that implements AKS Web Application Routing,https://github.com/Azure/aks-app-routing-operator,4,11,52,56,2022-03-29,2023-03-20
kube-lint,viglesiasce,A linter for Kubernetes resources with a customizable rule set,https://github.com/viglesiasce/kube-lint,12,156,11,36,2017-01-19,2023-02-25
smart-gateway-operator,infrawatch,"Operator (controller) for managing the Smart Gateway Custom Resources in OpenShift, resulting in deployments of the Smart Gateway",https://github.com/infrawatch/smart-gateway-operator,7,3,15,112,2019-03-25,2023-03-07
elasticsearch-operator,openshift,,https://github.com/openshift/elasticsearch-operator,89,63,19,1318,2018-08-29,2023-03-15
global-accelerator-operator,topfreegames,,https://github.com/topfreegames/global-accelerator-operator,0,0,14,27,2022-12-28,2023-03-16
internal-services,redhat-appstudio,Kubernetes controller to manage access to internal services in Stonesoup,https://github.com/redhat-appstudio/internal-services,3,0,12,42,2022-11-24,2023-03-02
devtron,devtron-labs,Tool integration platform for Kubernetes,https://github.com/devtron-labs/devtron,315,3010,39,1624,2020-10-10,2023-03-21
okd-coreos-pipeline,okd-project,Tekton pipeline for running coreos-assembler builds,https://github.com/okd-project/okd-coreos-pipeline,9,8,13,78,2022-08-02,2023-03-10
nacos-k8s,nacos-group,This project contains a Nacos Docker image meant to facilitate the deployment of Nacos on Kubernetes using StatefulSets.,https://github.com/nacos-group/nacos-k8s,423,457,14,202,2018-11-21,2023-03-15
tensile-kube,virtual-kubelet,A Kubernetes Provider,https://github.com/virtual-kubelet/tensile-kube,32,235,12,141,2020-06-25,2022-08-03
layer-apt,charmed-kubernetes,Forked from https://git.launchpad.net/layer-apt. Charm layer for working with apt sources and deb packages.,https://github.com/charmed-kubernetes/layer-apt,0,0,10,29,2019-04-01,2023-03-16
lithops,lithops-cloud,"A multi-cloud framework for big data analytics and embarrassingly parallel jobs, that provides an universal API for building parallel applications in the cloud ☁️🚀",https://github.com/lithops-cloud/lithops,83,263,11,3661,2018-04-23,2023-03-09
In-JavaScript-we-trust,yeungon,"Embrace JavaScript naturally and confidently with coding challenges crafted not for beginners, but JavaScript lovers no matter what.",https://github.com/yeungon/In-JavaScript-we-trust,281,1308,42,165,2019-08-17,2023-01-02
awesome-elasticsearch,dzharii,"A curated list of the most important and useful resources about elasticsearch: articles, videos, blogs, tips and tricks, use cases. All about Elasticsearch!",https://github.com/dzharii/awesome-elasticsearch,559,4544,226,185,2015-11-09,2022-09-20
observatorium,observatorium,This repository contains the deployment configurations for the Observatorium instances,https://github.com/observatorium/observatorium,66,163,15,934,2019-06-07,2023-03-20
linstor-csi,piraeusdatastore,CSI plugin for LINSTOR,https://github.com/piraeusdatastore/linstor-csi,20,82,14,274,2018-12-10,2023-02-28
spec,servicebinding,Specification for binding services to k8s workloads,https://github.com/servicebinding/spec,33,75,12,402,2020-02-12,2022-12-10
k8s-api-docgen,EnterpriseDB,Reads Go source files to extract metadata about Kubernetes API custom resources defined by the developer in Godoc and produces different kinds of output - such as JSON or Markdown.,https://github.com/EnterpriseDB/k8s-api-docgen,0,4,18,11,2021-03-10,2023-01-11
katib,kubeflow,Repository for hyperparameter tuning,https://github.com/kubeflow/katib,384,1306,66,1148,2018-04-03,2023-03-18
awesome-learn,csantanapr,Cloud Native Learning Path,https://github.com/csantanapr/awesome-learn,29,167,18,20,2020-01-29,2022-10-13
generic-admission-server,openshift,A library for writing admission webhooks based on k8s.io/apiserver,https://github.com/openshift/generic-admission-server,47,154,18,90,2017-10-17,2023-02-01
IBM-db2-blockchain-insurance-application,IBM,Leveraging IBM DB2’s Federation Capabilities to Perform SQL Analytics on a Sample Blockchain Insurance Application using Hyperledger Fabric,https://github.com/IBM/IBM-db2-blockchain-insurance-application,14,8,13,9,2020-03-23,2022-12-10
edge-api,RedHatInsights,An API server for fleet edge management capabilities,https://github.com/RedHatInsights/edge-api,35,17,18,5822,2021-04-12,2023-03-20
awesome-restic,rubiojr,Awesome Restic related projects,https://github.com/rubiojr/awesome-restic,4,106,10,26,2020-11-30,2023-02-10
inlets-operator,inlets,Get public LoadBalancers on your local Kubernetes clusters,https://github.com/inlets/inlets-operator,96,1207,17,326,2019-09-12,2023-03-07
predictive-vpa-recommenders,openshift,The repo includes a set of Vertical Pod Autoscaler (VPA) recommenders pluggable with the default VPA on OpenShift.,https://github.com/openshift/predictive-vpa-recommenders,2,8,14,19,2022-03-04,2022-10-05
oda-ca,tmforum-oda,,https://github.com/tmforum-oda/oda-ca,9,6,16,177,2020-10-01,2023-03-05
terraform-opentelemetry-dashboards,lightstep,OpenTelemetry Integration Dashboards for Terraform,https://github.com/lightstep/terraform-opentelemetry-dashboards,2,4,15,115,2022-04-20,2023-03-20
helmchart,netdata,Helm chart for kubernetes deployments,https://github.com/netdata/helmchart,69,141,23,338,2019-03-07,2023-03-14
cstor-csi,openebs,cStor CSI Driver,https://github.com/openebs/cstor-csi,23,24,14,157,2019-05-22,2023-02-25
DI-engine,opendilab,OpenDILab Decision AI Engine,https://github.com/opendilab/DI-engine,312,2299,82,644,2021-07-04,2023-03-21
