spring-boot-operator,pfroad,,https://github.com/pfroad/spring-boot-operator,0,0,2,2020-06-24
shp,otaviof,Command-line client for Shipwright's Build Operator.,https://github.com/otaviof/shp,0,0,2,2020-09-13
clusteradm,timothysc,Cluster API based cross provider CLI and operator,https://github.com/timothysc/clusteradm,4,4,5,2019-07-15
k8ssandra-operator,k8ssandra,The Kubernetes operator for K8ssandra,https://github.com/k8ssandra/k8ssandra-operator,45,75,12,2021-06-11
cert-utils-operator,redhat-cop,Set of functionalities around certificates packaged in a Kubernetes operator,https://github.com/redhat-cop/cert-utils-operator,32,79,17,2019-04-20
operator-upgrade-metrics,MichaelTimmerman,,https://github.com/MichaelTimmerman/operator-upgrade-metrics,0,0,1,2023-01-13
lastpass-controller,captncraig,Silly operator to pull kubernetes secrets from lastpass,https://github.com/captncraig/lastpass-controller,0,0,1,2021-11-08
operator-sdk-demo,oceanweave,利用 operator-sdk 编写一个简单的 operator,https://github.com/oceanweave/operator-sdk-demo,0,0,1,2022-03-30
demo-k8s-operator,jsbarbergit,proof of concept for kubebuilder based operator to create aws resources,https://github.com/jsbarbergit/demo-k8s-operator,0,0,1,2021-05-11
camel-k,apache,"Apache Camel K is a lightweight integration platform, born on Kubernetes, with serverless superpowers",https://github.com/apache/camel-k,301,763,58,2018-08-31
argocdsyncer,wbe7,ArgoCD operator for sync Application resource from all k8s namespaces,https://github.com/wbe7/argocdsyncer,0,0,1,2022-01-19
active-diretory-ca-k8s-operator,eu-evops,,https://github.com/eu-evops/active-diretory-ca-k8s-operator,0,0,2,2020-09-07
memcache-operator,oliv3340,test operator write in golfing,https://github.com/oliv3340/memcache-operator,0,0,1,2022-02-15
second-operator,abhiPL07,,https://github.com/abhiPL07/second-operator,0,0,1,2023-03-13
memcached-operator,Sadiquedeveloper,,https://github.com/Sadiquedeveloper/memcached-operator,0,0,1,2021-05-04
cheek-deploy-update-operator,aloysZY,,https://github.com/aloysZY/cheek-deploy-update-operator,0,0,1,2022-10-18
OperatorTag,Sushrut-Persistent,"AWS Operator, taking custom tags",https://github.com/Sushrut-Persistent/OperatorTag,0,0,1,2023-02-02
terraform-operator,krubot,Simple operator to automate terraform configuration creation on kubernetes,https://github.com/krubot/terraform-operator,1,2,3,2018-09-23
milvus-operator,milvus-io,milvus-operator,https://github.com/milvus-io/milvus-operator,21,41,11,2021-08-03
varnish-operator,bilalcaliskan,,https://github.com/bilalcaliskan/varnish-operator,0,0,1,2021-02-07
curio-operator,diegodsac,,https://github.com/diegodsac/curio-operator,0,0,1,2021-12-03
discovery-operator,liuqianhong6007,,https://github.com/liuqianhong6007/discovery-operator,0,0,1,2021-04-09
kepler-operator,sustainable-computing-io,Kepler Operator,https://github.com/sustainable-computing-io/kepler-operator,7,3,3,2022-09-06
pachyderm-pipeline-controller,adarga-ai,A Kubernetes Operator for controlling Pachyderm Pipeline objects.,https://github.com/adarga-ai/pachyderm-pipeline-controller,1,7,0,2021-06-16
visitors-operator,kevinearls,,https://github.com/kevinearls/visitors-operator,0,0,2,2020-02-27
hello-operator,mikfreeman,A basic hello operator that takes a greeting and stores it,https://github.com/mikfreeman/hello-operator,1,0,1,2021-01-19
cloudrun,bugitt,A kubernetes operator aimed to automate the build and deployment of applications in a project created by cloudapi. This project is inspired by OpenFunction/OpenFunction.,https://github.com/bugitt/cloudrun,0,0,1,2022-12-08
gcp-filestore-csi-driver-operator,openshift,The gcp-filestore-csi-driver-operator installs and maintains the GCP Filestore CSI Driver on a cluster.,https://github.com/openshift/gcp-filestore-csi-driver-operator,9,2,9,2022-07-05
-KubeOperatorDemoCrdEnd,TachibanaGin,,https://github.com/TachibanaGin/-KubeOperatorDemoCrdEnd,0,0,1,2020-11-14
devkube,mt-sre,Development and testing utilities for building Kubernetes Operators.,https://github.com/mt-sre/devkube,8,0,5,2022-01-11
dkron-operator,BuddieWei,operator to deploy dkron cluster in kubernetes,https://github.com/BuddieWei/dkron-operator,0,0,1,2022-04-22
hello-operator,snghnaveen,,https://github.com/snghnaveen/hello-operator,0,0,1,2020-12-22
keycloak-attribute-sync-controller,appuio,Kubernetes Operator to sync Keycloak attributes to Openshift user objects.,https://github.com/appuio/keycloak-attribute-sync-controller,0,0,4,2021-09-27
flytepropeller,flyteorg,"FlytePropeller is a Kubernetes native operator, that executes Flyte Workflows and Tasks. It has its own kubectl-flyte CLI to interact and is extensible using the flyteplugins/pluginmachinery interface",https://github.com/flyteorg/flytepropeller,48,42,229,2019-09-06
dynatrace-oneagent-operator,Dynatrace,Kubernetes/Openshift Operator for managing Dynatrace OneAgent deployments,https://github.com/Dynatrace/dynatrace-oneagent-operator,50,87,18,2018-04-03
mayfly,NCCloud,An operator to manage ephemeral Kubernetes resources :honeybee:,https://github.com/NCCloud/mayfly,0,19,4,2022-09-28
ccloud-messaging-topology-operator,kubbee,,https://github.com/kubbee/ccloud-messaging-topology-operator,0,4,1,2022-05-12
db-operator,vdksystem,,https://github.com/vdksystem/db-operator,0,0,2,2020-08-07
egress-operator,monzo,A Kubernetes operator to produce egress gateway Envoy pods and control access to them with network policies,https://github.com/monzo/egress-operator,21,223,69,2019-12-11
azure-resource-group-operator,giantswarm,Operator for reconciling Azure resource groups,https://github.com/giantswarm/azure-resource-group-operator,2,0,5,2020-04-06
cloud-resource-operator,integr8ly,"Operator for provisioning resources (Postgres, Redis etc) in-cluster or via cloud providers",https://github.com/integr8ly/cloud-resource-operator,40,21,7,2019-09-08
go-memcached-example-operator,rocrisp,,https://github.com/rocrisp/go-memcached-example-operator,0,0,1,2021-03-01
aws-ssm-parameterstore-operator,calebpalmer,A Kubernetes Operator for creating Secrets from AWS Systems Manager Parameter Store Parameters.,https://github.com/calebpalmer/aws-ssm-parameterstore-operator,0,0,1,2020-01-08
svc4vmi-operator,AsherShoshan,,https://github.com/AsherShoshan/svc4vmi-operator,0,0,1,2019-08-14
terrak8s-operator,HamzaZo,Generate and manage Cloud SQL instances in a Kubernetes native way using,https://github.com/HamzaZo/terrak8s-operator,0,0,2,2021-02-24
kube-cleanup-operator,lwolf,Kubernetes Operator to automatically delete completed Jobs and their Pods,https://github.com/lwolf/kube-cleanup-operator,100,423,14,2017-09-05
sql-operator,stenic,"Manage SQL databases, users and grant using kubernetes manifests",https://github.com/stenic/sql-operator,2,1,0,2021-10-22
frp-operator,zufardhiyaulhaq,Expose your service in Kubernetes to the Internet with open source FRP!,https://github.com/zufardhiyaulhaq/frp-operator,4,12,2,2022-06-11
dba-operator,quay,Kubernetes Operator that orchestrates relational database schema migrations,https://github.com/quay/dba-operator,6,33,7,2019-08-08
ydb-kubernetes-operator,ydb-platform,YDB Operator allows you to deploy your own YDB cluster in Kubernetes,https://github.com/ydb-platform/ydb-kubernetes-operator,9,30,6,2021-09-16
grafana-agent-operator,nlowe,Convert ServiceMonitors to grafana-agent Instance configurations and keep them in sync,https://github.com/nlowe/grafana-agent-operator,0,3,2,2020-10-12
kotal,kotalco,Blockchain Kubernetes Operator,https://github.com/kotalco/kotal,38,164,7,2020-06-09
druid-operator,datainfrahq,Apache Druid Kubernetes Operator,https://github.com/datainfrahq/druid-operator,7,22,1,2023-02-21
syncthing-operator,ThomasBuchinger,,https://github.com/ThomasBuchinger/syncthing-operator,0,0,2,2021-07-24
wireguard-operator,jodevsa,A wireguard operator created to easily provision a VPN in a k8s cluster,https://github.com/jodevsa/wireguard-operator,16,396,9,2021-12-19
lvm-operator,openshift,Operator that manages Topolvm,https://github.com/openshift/lvm-operator,28,23,21,2021-12-01
template-instance-operator,jwkim-tmax,,https://github.com/jwkim-tmax/template-instance-operator,0,0,1,2020-08-03
nginx-operator,rubrumvulpes,,https://github.com/rubrumvulpes/nginx-operator,0,0,1,2023-02-20
b3scale-operator,b3scale,A Kubernetes Operator to provision b3scale tenants,https://github.com/b3scale/b3scale-operator,0,0,2,2022-07-02
endpoints-operator,labring,kubernetes endpoints balance for outsite apiserver,https://github.com/labring/endpoints-operator,18,66,5,2022-01-10
khole,cloud-native-skunkworks,A simple operator to alert on broken Kubernetes pods,https://github.com/cloud-native-skunkworks/khole,0,3,0,2023-02-13
central-operator,mhrivnak,,https://github.com/mhrivnak/central-operator,0,0,2,2019-10-18
mongodbatlas-operator,saurabhbali,,https://github.com/saurabhbali/mongodbatlas-operator,0,0,1,2021-03-05
backup-restore-operator,mrajashree,,https://github.com/mrajashree/backup-restore-operator,0,0,2,2020-06-17
operator-example,Ashwin901,,https://github.com/Ashwin901/operator-example,0,0,1,2022-04-08
k8s-enc-image-operator,IBM,This operator provides facility to sync decryption keys required for Encrypted Container Images.,https://github.com/IBM/k8s-enc-image-operator,3,12,5,2020-07-21
HiOperator,nelvadas,HelloWorld operator with Kubebuilder,https://github.com/nelvadas/HiOperator,0,3,2,2019-11-15
spring-boot-operator,goudai,Spring Boot Operator,https://github.com/goudai/spring-boot-operator,10,24,5,2020-04-07
test-new-operator,erusso7,This is just a dumb project creating a k8s operator.,https://github.com/erusso7/test-new-operator,0,0,1,2023-03-08
memcached-kubebuilder,dev4devs-com,Memcached Operator Example built using Kubebuilder,https://github.com/dev4devs-com/memcached-kubebuilder,2,0,2,2019-09-11
k8s-operator-istio,lkh1434,,https://github.com/lkh1434/k8s-operator-istio,0,0,1,2022-06-17
checkly-operator,checkly,Kubernetes checkly operator,https://github.com/checkly/checkly-operator,1,9,5,2022-04-12
GitHubIssue-operator,AlmogLevii,,https://github.com/AlmogLevii/GitHubIssue-operator,0,0,1,2021-05-26
external-svc-mapping-operator,Wang-Kai,,https://github.com/Wang-Kai/external-svc-mapping-operator,0,0,3,2021-01-10
nginx-operator,mmusaji,,https://github.com/mmusaji/nginx-operator,0,2,2,2022-01-26
harbor-operator,lijianfeng1993,,https://github.com/lijianfeng1993/harbor-operator,0,2,1,2021-03-16
memcached-operator,edwardstudy,,https://github.com/edwardstudy/memcached-operator,0,0,1,2018-10-25
wordpress-operator,Sher-Chowdhury,,https://github.com/Sher-Chowdhury/wordpress-operator,0,0,0,2020-02-09
scaler-operator,hubert-he,,https://github.com/hubert-he/scaler-operator,0,0,1,2023-03-02
spire-k8s-operator,faisal-memon,,https://github.com/faisal-memon/spire-k8s-operator,0,0,0,2020-01-22
memcached-operator,kevinearls,,https://github.com/kevinearls/memcached-operator,0,0,2,2022-07-12
file-integrity-operator,openshift,Operator providing OpenShift cluster node file integrity checking,https://github.com/openshift/file-integrity-operator,24,29,18,2019-12-03
ibm-spectrum-scale-csi-permission-operator,websi96,k8s operator changes permissions of a recently bound spectrum scale PV.,https://github.com/websi96/ibm-spectrum-scale-csi-permission-operator,0,1,2,2021-11-17
operator-manager,Xiaoyang-Gu,,https://github.com/Xiaoyang-Gu/operator-manager,0,0,1,2021-04-25
openGauss-operator,waterme7on,openGauss controller watches openGauss cluster in kubernetes and schedules them.,https://github.com/waterme7on/openGauss-operator,2,4,1,2021-04-13
statify-wordpresses,JeanRibes,"Kubernetes operator that manages Wordpress (or other CMS) Deployments in order to run them only when editing, while serving a static cache otherwise ",https://github.com/JeanRibes/statify-wordpresses,0,0,2,2020-10-13
k8s-operator-example,bingooyong,k8s-operator-example,https://github.com/bingooyong/k8s-operator-example,0,0,1,2023-01-31
redis-operator,iamabhishek-dubey,A golang based operator for deploying Redis on Kubernetes,https://github.com/iamabhishek-dubey/redis-operator,0,1,1,2019-06-06
pinot-operator,spaghettifunk,A kubernetes operator for Apache Pinot,https://github.com/spaghettifunk/pinot-operator,0,7,4,2021-01-11
operator-demo,newpi6,"k8s operator, use kubebuilder",https://github.com/newpi6/operator-demo,0,0,1,2022-05-25
example-operator,itroyano,,https://github.com/itroyano/example-operator,0,1,1,2021-05-23
bookstore-operator,isutton,The bookstore-operator orchestrates tenants of our BookStore SaaS where each partner has a) an   instance of the BookStore software and b) an instance of our database of choice.,https://github.com/isutton/bookstore-operator,1,0,1,2022-03-29
aws-secret-operator,mumoshu,A Kubernetes operator that automatically creates and updates Kubernetes secrets according to what are stored in AWS Secrets Manager.,https://github.com/mumoshu/aws-secret-operator,43,303,7,2018-11-30
lite-kafka-operator,Svimba,,https://github.com/Svimba/lite-kafka-operator,1,0,2,2019-11-06
simple-status-operator,Noroth,showcase on how to create a simple kubernetes operator,https://github.com/Noroth/simple-status-operator,1,0,0,2020-07-24
yugabyte-operator,yugabyte,Kubernetes Operator for YugabyteDB database,https://github.com/yugabyte/yugabyte-operator,29,57,86,2019-09-11
mcg-deployer,rexagod,MCG Deployer to deploy Noobaa operator with configured defaults,https://github.com/rexagod/mcg-deployer,3,0,2,2022-01-31
ray-operator,gaocegege,Feasibility Research for Ray Operator,https://github.com/gaocegege/ray-operator,0,5,1,2019-10-24
tapchain-operator,onelittlenightmusic,,https://github.com/onelittlenightmusic/tapchain-operator,0,0,2,2020-07-14
gopods,cloudguruab,Operator used to setup & configure cron jobs,https://github.com/cloudguruab/gopods,0,0,1,2022-06-15
cm-operator,RaSerge,second poc of operator for create one configmap with different keys from CR,https://github.com/RaSerge/cm-operator,0,0,2,2020-08-29
podset-operator7,samhw,,https://github.com/samhw/podset-operator7,0,0,2,2020-04-13
zookeeper-operator,monimesl,Apache Zookeeper Kubernetes Operator built with https://operatorframework.io/,https://github.com/monimesl/zookeeper-operator,0,2,1,2020-10-13
app-operator,giantswarm,The app-operator manages apps in Kubernetes clusters.,https://github.com/giantswarm/app-operator,2,20,15,2018-12-11
cloudflare-zero-trust-operator,BojanZelic,K8s operator for configuring Cloudflare Zero Trust :cloud: :zap: :closed_lock_with_key:,https://github.com/BojanZelic/cloudflare-zero-trust-operator,2,22,2,2022-11-03
podset-operator,ucfjoe,,https://github.com/ucfjoe/podset-operator,0,0,0,2021-04-08
cosmos-operator,strangelove-ventures,Cosmos Operator is a kubernetes operator for managing cosmos nodes,https://github.com/strangelove-ventures/cosmos-operator,2,20,4,2022-07-25
activemq-artemis-operator,rh-messaging,,https://github.com/rh-messaging/activemq-artemis-operator,19,21,24,2019-03-01
router-f5-operator,mathianasj,,https://github.com/mathianasj/router-f5-operator,0,0,2,2020-08-27
scorecard-operator,joelanford,Run scorecard tests via an Operator!,https://github.com/joelanford/scorecard-operator,1,1,2,2020-05-22
kubernetes-operator,OpsLevel,,https://github.com/OpsLevel/kubernetes-operator,0,0,1,2022-07-16
kkube,openshift-kni,kcli kubernetes operator,https://github.com/openshift-kni/kkube,2,0,5,2022-01-02
roar-operator,fOO223Fr,,https://github.com/fOO223Fr/roar-operator,0,0,2,2021-08-17
mariadb-operator,ManojDhanorkar,,https://github.com/ManojDhanorkar/mariadb-operator,0,0,1,2023-01-24
harbor-operator,middlewaregruppen,A Kubernetes operator for Harbor,https://github.com/middlewaregruppen/harbor-operator,0,2,4,2023-01-18
gitlab-operator,zhanglimao,Base On kubernetes Operator Create Gitlab,https://github.com/zhanglimao/gitlab-operator,0,0,1,2022-03-29
gpuinfo,cormachogan,Another tutorial on govmomi and K8s Operator integration,https://github.com/cormachogan/gpuinfo,0,0,2,2021-02-11
placement-operator,cloud-native-skunkworks,,https://github.com/cloud-native-skunkworks/placement-operator,0,1,0,2023-02-09
statefulset-resize-controller,vshn,"Kubernetes Operator to enable StatefulSet resizing, independent of the underlying cloud.",https://github.com/vshn/statefulset-resize-controller,0,3,6,2021-07-12
operator-demo,wangchanggan,,https://github.com/wangchanggan/operator-demo,0,0,1,2022-04-07
service-operator,ghaabor,,https://github.com/ghaabor/service-operator,0,0,1,2022-07-05
kubefirst-watcher-operator,kubefirst,Kubefirst Watcher K8S Operator,https://github.com/kubefirst/kubefirst-watcher-operator,2,1,4,2022-11-24
guestbook-app,ahuffman,Built from https://github.com/nukleros/guestbook-app-ref-implementation-for-operator-builder,https://github.com/ahuffman/guestbook-app,0,0,1,2022-06-27
template-operator-library,flanksource,,https://github.com/flanksource/template-operator-library,2,1,11,2021-02-26
oadp-operator,openshift,OADP Operator,https://github.com/openshift/oadp-operator,53,59,25,2020-06-01
hybrid-memcached,varshaprasad96,test-operator,https://github.com/varshaprasad96/hybrid-memcached,0,0,1,2021-07-23
infra-operator,nikhilbarge,,https://github.com/nikhilbarge/infra-operator,0,2,1,2020-10-14
etcd-operator,xuchaoi,This is a learn test.,https://github.com/xuchaoi/etcd-operator,0,0,2,2020-12-02
ibm-powervs-block-csi-driver-operator,ppc64le-cloud,Operator to install and maintain the IBM PowerVS Block CSI driver on an Openshift cluster.,https://github.com/ppc64le-cloud/ibm-powervs-block-csi-driver-operator,1,0,2,2022-05-13
keda-olm-operator,kedacore,Operator for deploying KEDA Controller on OperatorHub.io/OLM,https://github.com/kedacore/keda-olm-operator,17,24,5,2019-12-11
nginx-operator,jessequinn,,https://github.com/jessequinn/nginx-operator,0,0,1,2023-01-21
nifikop,konpyutaika,"The NiFiKop NiFi Kubernetes operator makes it easy to run Apache NiFi on Kubernetes. Apache NiFI is a free, open-source solution that support powerful and scalable directed graphs of data routing, transformation, and system mediation logic.",https://github.com/konpyutaika/nifikop,24,54,8,2022-03-01
podset-operator,shalousun,,https://github.com/shalousun/podset-operator,0,0,1,2022-02-24
community-operator-v2,zufardhiyaulhaq,Community Operator to manage community group via Kubernetes CRDs,https://github.com/zufardhiyaulhaq/community-operator-v2,0,0,1,2022-07-08
jenkinsfile-runner-operator,waveywaves,Operator for jenkinsfile-runner to manage and run runner instances easily,https://github.com/waveywaves/jenkinsfile-runner-operator,0,3,2,2020-11-18
operator-helper,skulup,Common Go helpers used by the different operator implementations,https://github.com/skulup/operator-helper,0,0,2,2020-10-01
kafka-topic-operator,razbomi,Kafka configs controller in go,https://github.com/razbomi/kafka-topic-operator,0,0,2,2020-10-31
klock,robert-nemet,Lock for K8s,https://github.com/robert-nemet/klock,0,50,2,2022-08-28
sample-operator,binliuk,,https://github.com/binliuk/sample-operator,0,0,2,2020-09-20
webserver-operator,Dimss,,https://github.com/Dimss/webserver-operator,0,0,1,2019-10-24
teiid-operator,teiid,Teiid Operator for OpenShift/Kubernetes,https://github.com/teiid/teiid-operator,13,6,11,2019-03-08
redis-operator,indiggio,,https://github.com/indiggio/redis-operator,0,0,1,2021-03-25
custom-metrics-operator,LDWinsky,Operator for automatically binding ServiceMonitor resources to your Prometheus server.,https://github.com/LDWinsky/custom-metrics-operator,0,0,0,2019-08-19
operator-cnf-test-operator,aneeshkp,,https://github.com/aneeshkp/operator-cnf-test-operator,0,0,2,2020-09-21
aliyun-monitor-operator,Riete,kubernetes aliyun-monitor operator,https://github.com/Riete/aliyun-monitor-operator,0,0,2,2020-06-25
kubebuilder-declarative-pattern,kubernetes-sigs,A toolkit for building declarative operators with kubebuilder,https://github.com/kubernetes-sigs/kubebuilder-declarative-pattern,76,189,16,2019-02-19
memcached-operator,wzjgo,,https://github.com/wzjgo/memcached-operator,0,0,2,2020-04-26
multicluster-observability-operator,stolostron,Operator for Multi-Cluster Monitoring with Thanos.,https://github.com/stolostron/multicluster-observability-operator,44,40,14,2020-03-26
scylla-operator,krzyssota,,https://github.com/krzyssota/scylla-operator,0,0,1,2021-01-13
home-operator,Sijoma,Kubernetes Operator to operate your coffee machine,https://github.com/Sijoma/home-operator,0,0,1,2023-02-19
vertica-kubernetes,vertica,"Operator, container and Helm chart to deploy Vertica in Kubernetes",https://github.com/vertica/vertica-kubernetes,17,24,13,2021-04-06
analytical-platform-tools-operator,ministryofjustice,Kubernetes operator to deploy tools for the Analytical Platform Control Panel.,https://github.com/ministryofjustice/analytical-platform-tools-operator,0,0,6,2022-04-19
kernel-module-management,kubernetes-sigs,"The kernel module management operator builds, signs and loads kernel modules in Kubernetes clusters.. ",https://github.com/kubernetes-sigs/kernel-module-management,20,32,4,2022-01-27
sonarqube-operator,ParFlesh,,https://github.com/ParFlesh/sonarqube-operator,0,0,2,2020-04-30
postgres-operator,elfelip,Opérateur Kubernetes Postgres fork de Zalando,https://github.com/elfelip/postgres-operator,0,0,1,2020-03-21
rbac-permissions-operator,openshift,Operator to manage RBAC permissions for groups across subsets of namespaces,https://github.com/openshift/rbac-permissions-operator,40,24,42,2019-06-14
cluster-apps-operator,giantswarm,The cluster-apps-operator manages apps for Kubernetes workload clusters.,https://github.com/giantswarm/cluster-apps-operator,1,1,10,2021-05-11
postgres-operator,brose-ebike,"K8s Operator for managing PostgreSQL Databases, Users and default privileges",https://github.com/brose-ebike/postgres-operator,0,3,2,2023-01-10
job-operator,mohammadne,an operator which enables to run jobs on the cluster,https://github.com/mohammadne/job-operator,0,1,1,2022-11-23
erpnext-operator,jason156,A Kubernetes operator to deploy and manage ERPNext clusters.,https://github.com/jason156/erpnext-operator,0,0,0,2022-01-29
gitbackup,ebiiim,A Kubernetes Operator for scheduled backup of Git repositories.,https://github.com/ebiiim/gitbackup,0,0,1,2022-11-15
piraeus-operator,jwcfree,Custom version with specify every nodes,https://github.com/jwcfree/piraeus-operator,0,0,1,2023-01-23
pv-snapshot-operator,u2386,,https://github.com/u2386/pv-snapshot-operator,0,0,2,2020-08-19
blender-operator,OpenShiftDemos,An operator to handle various headless blender tasks in a Kubernetes cluster,https://github.com/OpenShiftDemos/blender-operator,2,6,8,2021-09-23
splunk-operator,kelvinatsplunk,splunk-operator,https://github.com/kelvinatsplunk/splunk-operator,0,0,2,2020-03-23
cannelop,linkingli,operator: canal sync data to  kafka,https://github.com/linkingli/cannelop,0,0,2,2021-06-24
lokust,luizbafilho,Locust.io Kubernetes Operator,https://github.com/luizbafilho/lokust,1,15,2,2020-11-14
insights-operator,openshift,,https://github.com/openshift/insights-operator,81,35,18,2019-08-04
postgresql-operator,golanshabi,,https://github.com/golanshabi/postgresql-operator,0,0,1,2021-07-31
traefik-redirect-operator,InsomniaCoder,Traefik-redirect-operator is created to substitute manual effort of creating an ingress and service type External.,https://github.com/InsomniaCoder/traefik-redirect-operator,0,4,1,2021-09-20
dynamic-rbac-operator,redhat-cop,,https://github.com/redhat-cop/dynamic-rbac-operator,4,20,16,2020-10-09
Deployweb-Operator,oldcc02,Deployweb operator,https://github.com/oldcc02/Deployweb-Operator,0,0,1,2022-01-20
ats-operator,iamjackhu,,https://github.com/iamjackhu/ats-operator,0,0,1,2022-06-18
cm-operator,neoseele,,https://github.com/neoseele/cm-operator,0,1,2,2020-09-13
placement-operator-trial,gibizer,,https://github.com/gibizer/placement-operator-trial,0,0,1,2022-06-23
stress-operator,thelastpickle,A kubernetes operator for tlp-stress,https://github.com/thelastpickle/stress-operator,3,1,1,2020-02-07
k8s-resource-operator,wcf-web,,https://github.com/wcf-web/k8s-resource-operator,0,1,1,2023-03-09
controller-lifecycle-operator-sdk,kubevirt,,https://github.com/kubevirt/controller-lifecycle-operator-sdk,9,4,8,2020-08-31
multi-verse,xxxibgdrgnmm,An opinionated preview environment operator on Google Kubernetes Engine,https://github.com/xxxibgdrgnmm/multi-verse,0,0,2,2022-10-16
k8s-controller-the-hard-way,lichuan0620,关注原理的 K8s controller 编写指南,https://github.com/lichuan0620/k8s-controller-the-hard-way,0,0,1,2022-05-10
l2c-operator,JINwonLEE,,https://github.com/JINwonLEE/l2c-operator,0,0,1,2020-07-01
GitHub-Issue-Operator,shellykatz,This is a GitHub issue operator created with Operator SDK.,https://github.com/shellykatz/GitHub-Issue-Operator,0,0,1,2021-05-14
druid-operator,gridgentoo,Druid Kubernetes Operator,https://github.com/gridgentoo/druid-operator,0,0,2,2020-11-03
sql-operator,virtualops,,https://github.com/virtualops/sql-operator,0,1,2,2020-10-14
dt-operator,agwermann,,https://github.com/agwermann/dt-operator,0,0,1,2023-01-04
prometheus-slo-operator,aminasian,Automated SLO metrics generation in a Prometheus native format for a Kubernetes environment,https://github.com/aminasian/prometheus-slo-operator,0,0,2,2020-08-31
chaos-runner,litmuschaos,The bridge between chaos operator and chaos experiment! Lifecycle manager for chaos experiments,https://github.com/litmuschaos/chaos-runner,28,18,7,2019-11-05
network-observability-operator,netobserv,An OpenShift / Kubernetes operator for network observability,https://github.com/netobserv/network-observability-operator,21,66,4,2021-09-28
gcp-gitlab-runner-operator,matthewmarr,,https://github.com/matthewmarr/gcp-gitlab-runner-operator,0,0,2,2021-09-16
multicloud-operators-channel,stolostron,Fork of https://github.com/open-cluster-management-io/multicloud-operators-channel,https://github.com/stolostron/multicloud-operators-channel,21,11,18,2019-09-10
node-maintenance-operator,kubevirt,A Kubernetes Operator to manage node maintenance through NodeMaintenance custom resources,https://github.com/kubevirt/node-maintenance-operator,26,40,13,2019-03-25
custom-metrics-autoscaler-operator,shinobilin987,,https://github.com/shinobilin987/custom-metrics-autoscaler-operator,0,0,1,2022-08-23
cray-tapms-operator,Cray-HPE,,https://github.com/Cray-HPE/cray-tapms-operator,0,2,5,2022-03-14
secrets-operator,secrets-operator,,https://github.com/secrets-operator/secrets-operator,0,0,2,2021-02-24
rocketmq-operator,zeratullich,Kubernetes RocketMQ Operator,https://github.com/zeratullich/rocketmq-operator,0,1,2,2020-06-30
image-scanner-operator,statnett,Kubernetes Operator supporting detection of vulnerabilities in running container images,https://github.com/statnett/image-scanner-operator,7,6,6,2023-01-06
local-storage-operator,openshift,Operator for local storage,https://github.com/openshift/local-storage-operator,62,52,17,2018-08-31
prairie-operator,od-space,,https://github.com/od-space/prairie-operator,0,0,1,2022-10-25
terraform-provider-po,greg-gajda,This is a terraform provider for prometheus operator,https://github.com/greg-gajda/terraform-provider-po,4,9,2,2019-12-15
kubeOnkube-operator,scjianlin,多集群管理Operator,https://github.com/scjianlin/kubeOnkube-operator,0,2,1,2020-09-09
mysql-operator,bitpoke,Asynchronous MySQL Replication on Kubernetes using Percona Server and Openark's Orchestrator.,https://github.com/bitpoke/mysql-operator,253,870,22,2017-11-06
kubestatic,quortex,A Kubernetes operator to handle public static IP assignment to nodes.,https://github.com/quortex/kubestatic,0,0,0,2021-05-21
application-operator,tanlay,,https://github.com/tanlay/application-operator,0,0,1,2023-02-01
hello-operator,ltmleo,Getting started with kubernetes operators,https://github.com/ltmleo/hello-operator,0,0,1,2021-07-09
memcached-operator,rayyno,,https://github.com/rayyno/memcached-operator,0,0,2,2021-10-06
konghq-operator,Kong,operator managing kic/gateway lifecycle using gateway api,https://github.com/Kong/konghq-operator,1,0,11,2021-09-02
k8s-operator-env-vars,pedroMMM,,https://github.com/pedroMMM/k8s-operator-env-vars,0,0,1,2023-01-25
ec2-operator,hobbyfarm,,https://github.com/hobbyfarm/ec2-operator,2,0,5,2021-05-03
rancher-operator,rancher,,https://github.com/rancher/rancher-operator,17,7,24,2020-08-25
edp-cd-pipeline-operator,epam,"This operator contains a set of controllers that are reconciled into EDP entities (e.g. Gerrit repository, Jenkins pipelines, etc.)",https://github.com/epam/edp-cd-pipeline-operator,2,2,5,2020-12-24
alicloud-logservice-operator,yanqingjin,,https://github.com/yanqingjin/alicloud-logservice-operator,1,0,2,2020-10-29
nginx-operator,xuxant,Nginx Operator developed for learning operator development,https://github.com/xuxant/nginx-operator,0,1,1,2022-09-07
operator-elk-extra,disaster37,This operator provide features that not yet exist on ECK,https://github.com/disaster37/operator-elk-extra,0,0,2,2022-02-11
pullrequest-operator,jquad-group,Polls a branch in a git provider for new pull requests,https://github.com/jquad-group/pullrequest-operator,0,2,2,2022-02-11
vm-import-operator,kubevirt,Operator for importing VMs from RHV to KubeVirt,https://github.com/kubevirt/vm-import-operator,22,13,6,2020-03-04
hello-operator,xyloid,,https://github.com/xyloid/hello-operator,0,0,1,2021-11-01
secrets-operator,KeyurB,,https://github.com/KeyurB/secrets-operator,0,0,1,2022-11-29
k8s-memcached-operator,morningsend,,https://github.com/morningsend/k8s-memcached-operator,0,0,1,2020-05-01
kafka-topic-operator,btrace-baader,An operator for managing kafka topics,https://github.com/btrace-baader/kafka-topic-operator,10,15,3,2020-03-04
hw-operator,giladravid16,,https://github.com/giladravid16/hw-operator,0,0,1,2020-02-06
